Pick-up Latitude,Pick-up Longitude
37.714621,-121.431919
37.985239,-121.30514
38.027994,-121.330372
37.919892,-121.234722
37.918846,-121.234158
38.027994,-121.330372
38.004853,-121.281346
37.886633,-121.275123
38.000396,-121.337946
38.004853,-121.281346
38.004853,-121.281346
37.918846,-121.234158
37.912868,-121.313813
38.040958,-121.25779
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.043988,-121.270214
38.004853,-121.281346
38.027994,-121.330372
37.886633,-121.275123
38.027994,-121.330372
38.055698,-121.258615
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
37.918846,-121.234158
38.027994,-121.330372
37.982964,-121.346287
38.027994,-121.330372
38.033605,-121.354565
38.027994,-121.330372
37.918846,-121.234158
37.918846,-121.234158
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
37.74499,-121.40524
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
37.967939,-121.239766
38.027994,-121.330372
38.027994,-121.330372
37.918846,-121.234158
38.027994,-121.330372
38.003502,-121.323379
37.967939,-121.239766
37.984304,-121.296785
37.993923,-121.296448
37.823274,-121.288114
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
37.984345,-121.333299
38.021865,-121.312967
37.946853,-121.298085
38.027994,-121.330372
38.007122,-121.296855
37.937983,-121.270397
38.003165,-121.296736
38.027994,-121.330372
37.745977,-121.461102
37.984345,-121.333299
37.987058,-121.274394
37.918846,-121.234158
38.003165,-121.296736
38.027994,-121.330372
38.224659,-121.42636
37.984345,-121.333299
38.017737,-121.307828
37.921942,-121.297839
38.224659,-121.42636
38.027994,-121.330372
38.011007,-121.314987
38.013403,-121.318228
37.984345,-121.333299
37.921942,-121.297839
37.984345,-121.333299
37.987058,-121.274394
38.003165,-121.296736
37.990233,-121.322428
37.930827,-121.206428
38.076693,-121.287393
37.995142,-121.283715
37.984304,-121.296785
38.017737,-121.307828
38.011007,-121.314987
37.990233,-121.322428
37.752505,-121.135477
37.751782,-121.472349
37.734634,-121.426544
38.111967,-121.288155
38.007122,-121.296855
38.035047,-121.364418
38.111967,-121.288155
37.984345,-121.333299
38.01745,-121.355728
37.753353,-121.433855
38.003165,-121.296736
37.986307,-121.336784
37.993389,-121.296233
38.003165,-121.296736
38.111967,-121.288155
37.963949,-121.302617
37.987058,-121.274394
38.111967,-121.288155
37.795168,-121.303317
37.951281,-121.289092
38.003165,-121.296736
37.984304,-121.296785
37.993389,-121.296233
38.013403,-121.318228
38.035047,-121.364418
37.986202,-121.340044
38.111967,-121.288155
38.022677,-121.27358
37.978955,-121.294345
38.124464,-121.288446
37.746367,-121.418051
38.003165,-121.296736
37.746367,-121.418051
37.746367,-121.418051
37.746367,-121.418051
38.033602,-121.333426
38.033602,-121.333426
38.003165,-121.296736
38.033602,-121.333426
37.740178,-121.435226
38.006553,-121.331847
38.033602,-121.333426
38.115117,-121.393002
38.12276,-121.266593
38.006553,-121.331847
38.006553,-121.331847
37.984304,-121.296785
38.033602,-121.333426
37.769325,-121.209198
37.98454,-121.335885
37.98454,-121.335885
37.95964,-121.329134
38.154671,-121.305999
38.006553,-121.331847
38.006553,-121.331847
38.006553,-121.331847
37.996904,-121.279513
37.907673,-121.315001
38.003165,-121.296736
38.006553,-121.331847
38.048532,-121.37093
37.983195,-121.351637
38.002596,-121.288549
38.006553,-121.331847
37.825082,-121.288965
38.136744,-121.260601
37.825082,-121.288965
38.012017,-121.317941
37.98454,-121.335885
38.021078,-121.276157
37.912329,-121.200403
37.912329,-121.200403
38.033602,-121.333426
38.033602,-121.333426
38.036275,-121.36379
38.136744,-121.260601
37.912329,-121.200403
37.903676,-121.32157
37.794592,-121.214854
38.162174,-121.260186
38.008985,-121.31978
37.931607,-121.312145
37.954916,-121.285486
37.954916,-121.285486
37.922579,-121.306663
37.922579,-121.306663
37.825082,-121.288965
38.033602,-121.333426
37.933074,-121.279012
37.933074,-121.279012
37.986202,-121.340044
38.008985,-121.31978
38.008985,-121.31978
37.825082,-121.288965
37.998785,-121.286642
37.825082,-121.288965
37.937037,-121.294878
37.931607,-121.312145
38.033602,-121.333426
37.921971,-121.29571
37.933074,-121.279012
37.933074,-121.279012
37.933074,-121.279012
37.962423,-121.262254
37.920951,-121.302979
38.012017,-121.317941
38.043988,-121.270214
38.008985,-121.31978
38.054739,-121.392643
37.762302,-121.551624
38.117147,-121.303638
38.012017,-121.317941
37.907673,-121.315001
37.919345,-121.25631
37.991793,-121.315302
37.989527,-121.310226
37.754199,-121.455801
37.920951,-121.302979
38.055968,-121.375695
37.919345,-121.25631
37.904342,-121.293973
38.036104,-121.345948
38.008985,-121.31978
38.028781,-121.321773
37.991191,-121.313137
37.919345,-121.25631
37.962423,-121.262254
37.74499,-121.40524
37.919345,-121.25631
37.825082,-121.288965
38.013403,-121.318228
38.013403,-121.318228
37.823274,-121.288114
38.028781,-121.321773
38.033602,-121.333426
37.950816,-121.288715
37.74499,-121.40524
38.004815,-121.322121
38.012097,-121.322478
38.224901,-121.273016
37.950816,-121.288715
37.919345,-121.25631
37.975834,-121.273025
37.904342,-121.293973
37.904342,-121.293973
37.98512,-121.332495
37.823274,-121.288114
37.922579,-121.306663
37.991793,-121.315302
37.749276,-121.434837
37.991793,-121.315302
37.962423,-121.262254
37.98512,-121.332495
38.038704,-121.356464
38.038704,-121.356464
37.823274,-121.288114
38.133002,-121.272122
37.904342,-121.293973
37.967485,-121.272726
37.919345,-121.25631
37.998785,-121.286642
38.046886,-121.351358
37.972006,-121.30112
37.921971,-121.29571
37.922579,-121.306663
38.008985,-121.31978
37.960753,-121.315974
37.754199,-121.455801
38.117041,-121.301709
37.984304,-121.296785
38.028781,-121.321773
37.960753,-121.315974
37.962423,-121.262254
38.028781,-121.321773
38.028781,-121.321773
38.028781,-121.321773
37.823274,-121.288114
38.036104,-121.345948
38.036104,-121.345948
38.013403,-121.318228
37.921971,-121.29571
38.115841,-121.296425
38.132132,-121.273565
38.028781,-121.321773
37.796487,-121.272907
38.013403,-121.318228
37.972006,-121.30112
38.000381,-121.314621
37.985384,-121.358005
37.747409,-121.395412
37.921971,-121.29571
37.962423,-121.262254
37.921971,-121.29571
37.783957,-121.244629
37.796487,-121.272907
37.796487,-121.272907
38.000381,-121.314621
38.013403,-121.318228
38.013403,-121.318228
37.953341,-121.288761
38.028222,-121.26181
37.953341,-121.288761
37.96315,-121.287424
37.922579,-121.306663
37.796487,-121.272907
38.055968,-121.375695
38.113057,-121.309885
37.951513,-121.292548
37.960753,-121.315974
37.823101,-121.288174
37.780139,-121.002665
38.055968,-121.375695
37.984168,-121.340994
38.004157,-121.292462
38.005037,-121.283917
37.823274,-121.288114
37.962423,-121.262254
38.132132,-121.273565
38.132132,-121.273565
38.113057,-121.309885
37.998864,-121.305274
37.954916,-121.285486
37.953341,-121.288761
38.013403,-121.318228
37.751253,-121.471862
37.785509,-121.218571
38.046886,-121.351358
38.013403,-121.318228
37.922579,-121.306663
37.751782,-121.472349
37.786429,-121.216034
38.113057,-121.309885
37.823101,-121.288174
37.783957,-121.244629
37.982605,-121.320234
37.96315,-121.287424
37.780139,-121.002665
38.021078,-121.276157
38.113057,-121.309885
37.953341,-121.288761
38.13688,-121.289023
37.74499,-121.40524
38.010935,-121.294993
37.814651,-121.107152
37.922579,-121.306663
38.021078,-121.276157
38.010935,-121.294993
38.137101,-121.273791
37.986202,-121.340044
37.74499,-121.40524
37.825082,-121.288965
37.960753,-121.315974
37.823101,-121.288174
37.994799,-121.312161
37.727871,-121.506782
37.727871,-121.506782
37.999066,-121.321429
37.72973,-121.508581
37.994074,-121.302045
38.021078,-121.276157
37.990067,-121.322814
38.055968,-121.375695
37.74499,-121.40524
37.994074,-121.302045
37.74499,-121.40524
37.988343,-121.31856
37.988343,-121.31856
37.988343,-121.31856
37.988343,-121.31856
37.988343,-121.31856
37.988343,-121.31856
37.74499,-121.40524
37.914607,-121.248028
37.993486,-121.311351
38.010935,-121.294993
37.922579,-121.306663
37.734329,-121.425225
37.727871,-121.506782
37.948855,-121.286357
37.947434,-121.297633
37.993486,-121.311351
37.965096,-121.333388
37.74499,-121.40524
37.727871,-121.506782
37.734329,-121.425225
37.734329,-121.425225
38.010935,-121.294993
37.960443,-121.271686
37.960443,-121.271686
38.037952,-121.340783
37.948855,-121.286357
37.955887,-121.291035
37.955887,-121.291035
37.882432,-121.289949
37.955887,-121.291035
37.727871,-121.506782
37.864362,-121.276913
37.864362,-121.276913
37.922579,-121.306663
37.74499,-121.40524
37.74499,-121.40524
37.734329,-121.425225
37.960753,-121.315974
37.823101,-121.288174
37.960443,-121.271686
37.962641,-121.273416
37.947434,-121.297633
37.955359,-121.274041
37.72973,-121.508581
37.994074,-121.302045
37.987951,-121.340726
38.011408,-121.322735
38.133202,-121.271815
37.955887,-121.291035
37.955887,-121.291035
38.010935,-121.294993
38.049816,-121.376176
37.825082,-121.288965
37.825082,-121.288965
38.049816,-121.376176
38.055838,-121.375674
37.994074,-121.302045
38.011408,-121.322735
38.011408,-121.322735
37.864362,-121.276913
37.919892,-121.234722
38.055838,-121.375674
37.752685,-121.45546
37.948855,-121.286357
37.947434,-121.297633
37.74499,-121.40524
38.13688,-121.289023
38.011408,-121.322735
37.864362,-121.276913
37.962641,-121.273416
37.755884,-121.465502
38.055838,-121.375674
37.864362,-121.276913
38.021705,-121.29126
38.00913,-121.322817
37.922579,-121.306663
37.960753,-121.315974
37.823101,-121.288174
37.948855,-121.286357
37.947434,-121.297633
37.947434,-121.297633
38.00913,-121.322817
38.00913,-121.322817
38.00913,-121.322817
37.864362,-121.276913
37.864362,-121.276913
38.009239,-121.322795
38.00913,-121.322817
37.864362,-121.276913
37.919892,-121.234722
37.919892,-121.234722
37.989024,-121.311387
37.989024,-121.311387
37.989024,-121.311387
38.021705,-121.29126
38.021705,-121.29126
38.00913,-121.322817
38.219406,-121.272391
38.219406,-121.272391
37.952719,-121.266683
38.219406,-121.272391
38.055968,-121.375695
37.919892,-121.234722
37.823274,-121.288114
38.112928,-121.309367
37.954105,-121.289382
38.219406,-121.272391
38.219406,-121.272391
38.219406,-121.272391
37.922579,-121.306663
38.113057,-121.309885
37.960753,-121.315974
37.823101,-121.288174
37.948855,-121.286357
37.947434,-121.297633
38.219406,-121.272391
38.009239,-121.322795
37.985417,-121.333707
38.055968,-121.375695
38.219406,-121.272391
37.985417,-121.333707
37.985417,-121.333707
37.947434,-121.297633
38.219406,-121.272391
38.219406,-121.272391
38.219406,-121.272391
37.985417,-121.333707
38.219406,-121.272391
38.219406,-121.272391
38.219406,-121.272391
37.946853,-121.298085
38.219406,-121.272391
38.013403,-121.318228
38.004157,-121.292462
37.745404,-121.404442
38.01745,-121.355728
37.745404,-121.404442
37.992747,-121.300523
37.992747,-121.300523
37.992747,-121.300523
37.992747,-121.300523
38.006705,-121.350971
37.714621,-121.431919
37.918846,-121.234158
38.01745,-121.355728
37.987336,-121.244976
38.021465,-121.302786
38.02151,-121.324454
38.15598,-121.153971
37.956677,-121.339666
37.987258,-121.31976
37.752505,-121.135477
38.116275,-121.306651
37.751782,-121.472349
37.750185,-121.469876
38.027994,-121.330372
38.009114,-121.303773
38.01745,-121.355728
37.95676,-121.257026
37.92022,-121.258028
37.714621,-121.431919
37.714621,-121.431919
37.985239,-121.30514
38.02779,-121.346912
38.027994,-121.330372
37.918846,-121.234158
38.02779,-121.346912
38.02779,-121.346912
38.02779,-121.346912
38.02779,-121.346912
38.02779,-121.346912
38.02779,-121.346912
37.987258,-121.31976
37.987258,-121.31976
38.107745,-121.277084
38.02779,-121.346912
38.027994,-121.330372
38.02779,-121.346912
38.02779,-121.346912
38.02779,-121.346912
38.027994,-121.330372
38.021718,-121.315815
37.918846,-121.234158
38.035401,-121.267151
38.009114,-121.303773
38.055968,-121.375695
38.01745,-121.355728
38.146035,-121.30596
38.001427,-121.25925
38.02779,-121.346912
37.982964,-121.346287
38.12735,-121.290636
38.055968,-121.375695
38.040958,-121.25779
38.027994,-121.330372
37.996904,-121.279513
37.996904,-121.279513
38.027994,-121.330372
38.027994,-121.330372
37.996904,-121.279513
37.996904,-121.279513
38.027994,-121.330372
37.918846,-121.234158
37.918846,-121.234158
38.035401,-121.267151
38.027994,-121.330372
38.009114,-121.303773
38.027994,-121.330372
37.982964,-121.346287
38.017737,-121.307828
37.987258,-121.31976
37.987258,-121.31976
37.956677,-121.339666
38.027994,-121.330372
38.027994,-121.330372
37.714621,-121.431919
37.994703,-121.296364
37.994703,-121.296364
37.956677,-121.339666
37.956677,-121.339666
38.027994,-121.330372
38.035401,-121.267151
38.001427,-121.25925
37.982964,-121.346287
38.12735,-121.290636
38.027994,-121.330372
38.027994,-121.330372
38.224645,-121.426315
38.115117,-121.393002
38.027994,-121.330372
38.167103,-121.369351
38.027994,-121.330372
37.994703,-121.296364
37.993923,-121.296448
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.035401,-121.267151
38.027994,-121.330372
38.055968,-121.375695
38.027994,-121.330372
38.017737,-121.307828
37.918846,-121.234158
37.918846,-121.234158
37.918846,-121.234158
38.027994,-121.330372
38.167103,-121.369351
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.035401,-121.267151
38.009114,-121.303773
38.055968,-121.375695
38.027994,-121.330372
38.146035,-121.30596
38.039346,-121.351639
38.12735,-121.290636
38.027994,-121.330372
37.984304,-121.296785
38.039346,-121.351639
37.918846,-121.234158
37.987311,-121.317872
37.993923,-121.296448
38.167103,-121.369351
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.035401,-121.267151
38.027994,-121.330372
38.027994,-121.330372
38.013403,-121.318228
37.823274,-121.288114
38.027994,-121.330372
38.027994,-121.330372
37.72495,-121.460905
38.027994,-121.330372
38.027994,-121.330372
38.055968,-121.375695
38.027994,-121.330372
38.12735,-121.290636
38.167103,-121.369351
38.115117,-121.393002
38.224645,-121.426315
37.930242,-121.2792
38.115117,-121.393002
38.027994,-121.330372
38.009114,-121.303773
38.035401,-121.267151
38.035401,-121.267151
37.736177,-121.139655
37.930242,-121.2792
37.930242,-121.2792
37.930242,-121.2792
37.904342,-121.293973
38.055968,-121.375695
38.001427,-121.25925
37.959495,-121.298713
38.035401,-121.267151
38.039346,-121.351639
38.167103,-121.369351
38.134077,-121.273673
38.134077,-121.273673
37.736177,-121.139655
38.022826,-121.315157
38.12735,-121.290636
38.001427,-121.25925
37.919345,-121.25631
37.96147,-121.28848
38.055838,-121.375674
38.013403,-121.318228
37.736177,-121.139655
38.146035,-121.30596
38.035401,-121.267151
37.972758,-121.325647
37.947498,-121.29723
38.033602,-121.333426
38.055968,-121.375695
38.001427,-121.25925
37.734634,-121.426544
37.734634,-121.426544
37.96147,-121.28848
38.028781,-121.321773
38.028781,-121.321773
37.753639,-121.408631
37.907673,-121.315001
38.02763,-121.362476
38.02763,-121.362476
37.799486,-121.305392
38.055968,-121.375695
37.919345,-121.25631
38.035047,-121.364418
38.035401,-121.267151
37.96147,-121.28848
37.921847,-121.25802
37.96147,-121.28848
37.800113,-121.302887
37.718744,-121.42573
38.122939,-121.286734
37.800113,-121.302887
38.001427,-121.25925
37.994074,-121.302045
37.96147,-121.28848
37.96147,-121.28848
38.122939,-121.286734
38.116938,-121.301886
38.008507,-121.321322
37.985546,-121.326225
38.008507,-121.321322
37.982849,-121.344753
37.998596,-121.324258
37.921847,-121.25802
38.055968,-121.375695
37.746367,-121.418051
38.135751,-121.289344
37.746367,-121.418051
37.746367,-121.418051
37.746367,-121.418051
38.028781,-121.321773
37.795168,-121.303317
37.983751,-121.346703
37.982849,-121.344753
38.021078,-121.276157
38.022375,-121.300789
37.921942,-121.297839
38.028781,-121.321773
37.740178,-121.435226
37.982849,-121.344753
37.983751,-121.346703
37.946951,-121.225724
37.946951,-121.225724
37.946951,-121.225724
37.769325,-121.209198
38.013403,-121.318228
38.002638,-121.327157
38.116938,-121.301886
38.01745,-121.355728
37.825082,-121.288965
38.008764,-121.292431
37.95964,-121.329134
37.921942,-121.297839
37.754132,-121.374854
38.002596,-121.288549
37.983751,-121.346703
37.740131,-121.449299
37.740131,-121.449299
37.978955,-121.294345
37.921847,-121.25802
38.055968,-121.375695
37.921942,-121.297839
37.983751,-121.346703
37.978955,-121.294345
38.017615,-121.296966
37.718744,-121.42573
37.733682,-121.461173
38.039346,-121.351639
37.999059,-121.31331
37.999059,-121.31331
38.055968,-121.375695
37.921847,-121.25802
37.921847,-121.25802
37.825082,-121.288965
37.95153,-121.28611
37.968727,-121.261631
37.823274,-121.288114
37.937037,-121.294878
38.017615,-121.296966
37.93887,-121.243077
37.825082,-121.288965
37.745373,-121.434279
37.810499,-121.302755
38.003165,-121.296736
38.004929,-121.283965
38.002638,-121.327157
38.055968,-121.375695
37.984076,-121.319779
38.003165,-121.296736
38.04075,-121.265076
37.938619,-121.287883
38.039346,-121.351639
37.968727,-121.261631
37.745373,-121.434279
38.129103,-121.281115
38.055968,-121.375695
37.921942,-121.297839
37.768734,-121.556565
37.768734,-121.556565
37.997658,-121.284816
37.997658,-121.284816
37.912868,-121.313813
38.000381,-121.314621
37.912868,-121.313813
37.745373,-121.434279
37.768734,-121.556565
38.043988,-121.270214
38.017615,-121.296966
37.921942,-121.297839
37.982964,-121.346287
37.982964,-121.346287
37.745373,-121.434279
38.113057,-121.309885
37.982964,-121.346287
38.017615,-121.296966
38.043988,-121.270214
38.003165,-121.296736
38.113057,-121.309885
37.968727,-121.261631
38.113057,-121.309885
38.001574,-121.316445
37.921942,-121.297839
37.984304,-121.296785
37.995855,-121.304114
37.753158,-121.420601
38.129103,-121.281115
38.004929,-121.283965
38.129103,-121.281115
37.921942,-121.297839
37.921847,-121.25802
37.921942,-121.297839
37.984345,-121.333299
38.000381,-121.314621
38.001574,-121.316445
37.921942,-121.297839
38.004157,-121.292462
37.982964,-121.346287
37.984304,-121.296785
38.001574,-121.316445
37.825082,-121.288965
37.825082,-121.288965
38.017615,-121.296966
37.984304,-121.296785
38.002638,-121.327157
37.995855,-121.304114
38.030611,-121.334968
38.004929,-121.283965
38.039346,-121.351639
37.921942,-121.297839
37.968727,-121.261631
38.000381,-121.314621
37.937356,-121.300225
37.998785,-121.286642
37.998785,-121.286642
37.740131,-121.449299
38.003318,-121.277546
38.113057,-121.309885
38.001574,-121.316445
37.921847,-121.25802
38.030611,-121.334968
38.003318,-121.277546
38.037952,-121.340783
37.963465,-121.261724
37.920054,-121.241555
37.920054,-121.241555
38.043988,-121.270214
37.794011,-121.323215
38.114964,-121.292857
38.043988,-121.270214
38.02209,-121.292114
38.022155,-121.296509
37.984345,-121.333299
38.000381,-121.314621
37.982964,-121.346287
38.001574,-121.316445
38.001574,-121.316445
37.963465,-121.261724
37.995855,-121.304114
38.002087,-121.316976
38.017615,-121.296966
37.968727,-121.261631
38.000381,-121.314621
37.963465,-121.261724
37.984345,-121.333299
38.000381,-121.314621
37.921942,-121.297839
38.092323,-121.264302
37.963465,-121.261724
37.991918,-121.31295
37.957376,-121.282111
37.921942,-121.297839
37.737307,-121.117503
37.737307,-121.117503
38.022155,-121.296509
37.984345,-121.333299
38.000381,-121.314621
38.036275,-121.36379
37.982964,-121.346287
37.920054,-121.241555
38.001574,-121.316445
38.001574,-121.316445
37.941918,-121.281815
37.963465,-121.261724
38.002638,-121.327157
38.039346,-121.351639
37.968727,-121.261631
38.001574,-121.316445
37.991918,-121.31295
37.941918,-121.281815
38.029776,-121.319782
37.738674,-121.426778
38.001574,-121.316445
37.823274,-121.288114
38.036275,-121.36379
37.941918,-121.281815
38.037952,-121.340783
37.920054,-121.241555
37.953341,-121.288761
37.953341,-121.288761
37.995855,-121.304114
37.984345,-121.333299
38.029776,-121.319782
38.035276,-121.348347
38.035276,-121.348347
37.972006,-121.30112
38.001574,-121.316445
38.036275,-121.36379
38.055968,-121.375695
38.055968,-121.375695
38.022155,-121.296509
37.747409,-121.395412
38.029776,-121.319782
38.029776,-121.319782
38.029776,-121.319782
38.035276,-121.348347
38.036275,-121.36379
37.886932,-121.282234
38.028222,-121.26181
38.028222,-121.26181
37.972006,-121.30112
37.783957,-121.244629
38.036275,-121.36379
37.96315,-121.287424
37.968727,-121.261631
37.823274,-121.288114
37.999066,-121.321429
38.000381,-121.314621
38.028222,-121.26181
38.029776,-121.319782
37.941918,-121.281815
38.036275,-121.36379
38.036275,-121.36379
37.823274,-121.288114
37.823274,-121.288114
38.001574,-121.316445
38.028222,-121.26181
37.968727,-121.261631
37.968727,-121.261631
38.048532,-121.37093
37.823274,-121.288114
37.823274,-121.288114
37.823274,-121.288114
37.945245,-121.285578
37.886932,-121.282234
38.002638,-121.327157
37.941918,-121.281815
37.945245,-121.285578
38.028222,-121.26181
38.042741,-121.362896
37.823274,-121.288114
38.039346,-121.351639
38.036275,-121.36379
37.751253,-121.471862
37.785509,-121.218571
37.823274,-121.288114
37.954406,-121.283855
37.953772,-121.312279
37.941918,-121.281815
38.036275,-121.36379
37.797041,-121.243768
37.751253,-121.471862
37.786429,-121.216034
37.945245,-121.285578
37.886932,-121.282234
37.768734,-121.556565
37.953772,-121.312279
38.001574,-121.316445
37.928542,-121.324072
37.968727,-121.261631
37.760031,-121.45818
38.021083,-121.346081
38.036275,-121.36379
37.953772,-121.312279
37.941918,-121.281815
37.760031,-121.45818
38.04926,-121.377127
37.74499,-121.40524
37.886279,-121.2831
38.055968,-121.375695
37.968727,-121.261631
37.985392,-121.342614
37.727871,-121.506782
37.953772,-121.312279
38.135569,-121.272696
37.953772,-121.312279
37.953772,-121.312279
37.886279,-121.2831
37.74499,-121.40524
37.74499,-121.40524
38.135569,-121.272696
37.74499,-121.40524
37.886932,-121.282234
37.994074,-121.302045
37.994074,-121.302045
37.825082,-121.288965
37.825082,-121.288965
37.725094,-121.529429
37.958619,-121.291328
37.960275,-121.295649
37.960275,-121.295649
37.952961,-121.287582
37.74499,-121.40524
37.923329,-121.294336
37.886932,-121.282234
37.886279,-121.2831
37.886279,-121.2831
38.036275,-121.36379
38.135569,-121.272696
37.725094,-121.529429
37.725094,-121.529429
37.864362,-121.276913
37.987951,-121.340726
37.952961,-121.287582
37.952961,-121.287582
37.952961,-121.287582
37.952961,-121.287582
37.952961,-121.287582
37.952961,-121.287582
37.952961,-121.287582
37.745255,-121.43227
37.727871,-121.506782
37.72973,-121.508581
37.928897,-121.287067
37.928897,-121.287067
37.954634,-121.311917
37.985512,-121.337672
37.882432,-121.289949
38.129764,-121.289131
37.923329,-121.294336
37.886932,-121.282234
37.727871,-121.506782
37.727871,-121.506782
37.727871,-121.506782
37.727871,-121.506782
37.727871,-121.506782
37.727871,-121.506782
37.955359,-121.274041
37.955359,-121.274041
37.955359,-121.274041
38.055968,-121.375695
37.886279,-121.2831
37.886279,-121.2831
38.055968,-121.375695
38.135569,-121.272696
38.135569,-121.272696
37.954634,-121.311917
37.986221,-121.34206
37.974909,-121.290479
37.986221,-121.34206
37.955887,-121.291035
37.974909,-121.290479
37.955359,-121.274041
37.727871,-121.506782
37.985392,-121.342614
37.745255,-121.43227
37.745255,-121.43227
38.129764,-121.289131
37.985392,-121.342614
37.968727,-121.261631
37.958619,-121.291328
37.955887,-121.291035
38.023314,-121.340649
37.954634,-121.311917
37.745255,-121.43227
37.864362,-121.276913
37.923329,-121.294336
38.049816,-121.376176
37.727871,-121.506782
37.825082,-121.288965
38.049816,-121.376176
37.755994,-121.456638
37.825082,-121.288965
38.129764,-121.289131
37.864362,-121.276913
37.886279,-121.2831
37.954634,-121.311917
37.720904,-121.424259
37.954634,-121.311917
38.129764,-121.289131
37.734329,-121.425225
37.727871,-121.506782
37.725094,-121.529429
37.725094,-121.529429
38.135569,-121.272696
37.907955,-121.313727
37.864362,-121.276913
37.968727,-121.261631
37.928897,-121.287067
37.725094,-121.529429
37.923329,-121.294336
37.755884,-121.465502
37.985392,-121.342614
37.886279,-121.2831
38.008507,-121.321322
38.049816,-121.376176
37.986221,-121.34206
38.026406,-121.282687
37.864362,-121.276913
37.720904,-121.424259
38.049816,-121.376176
37.751527,-121.472046
37.864362,-121.276913
37.989024,-121.311387
37.968727,-121.261631
37.985314,-121.340764
37.986221,-121.34206
38.023314,-121.340649
37.734329,-121.425225
37.985314,-121.340764
37.923329,-121.294336
37.989024,-121.311387
38.02779,-121.346912
37.985392,-121.342614
37.928897,-121.287067
37.923329,-121.294336
37.751527,-121.472046
37.751527,-121.472046
37.986221,-121.34206
37.751527,-121.472046
37.751527,-121.472046
37.751527,-121.472046
37.751527,-121.472046
37.954105,-121.289382
38.055968,-121.375695
37.751527,-121.472046
37.985417,-121.333707
37.923329,-121.294336
37.954105,-121.289382
37.954916,-121.285486
37.985417,-121.333707
37.796083,-121.199252
37.985417,-121.333707
37.985392,-121.342614
37.923329,-121.294336
37.751527,-121.472046
37.755319,-121.434325
37.720904,-121.424259
37.985417,-121.333707
37.985314,-121.340764
37.985417,-121.333707
38.113057,-121.309885
37.985392,-121.342614
38.017737,-121.307828
37.930242,-121.2792
37.930242,-121.2792
37.983751,-121.346703
37.983751,-121.346703
37.978955,-121.294345
37.978955,-121.294345
37.995142,-121.283715
37.978955,-121.294345
37.968727,-121.261631
37.968727,-121.261631
37.985546,-121.326225
37.985546,-121.326225
37.998785,-121.286642
37.783957,-121.244629
37.91232,-121.201464
38.033605,-121.354565
37.783957,-121.244629
37.95676,-121.257026
37.95676,-121.257026
37.95676,-121.257026
37.95676,-121.257026
37.985239,-121.30514
37.985239,-121.30514
37.932559,-121.299537
37.987336,-121.244976
38.021465,-121.302786
38.02151,-121.324454
38.027994,-121.330372
37.985239,-121.30514
37.985239,-121.30514
37.985239,-121.30514
38.15598,-121.153971
38.027994,-121.330372
37.95676,-121.257026
37.956677,-121.339666
38.027994,-121.330372
37.95676,-121.257026
37.95676,-121.257026
37.95676,-121.257026
38.12735,-121.290636
37.752505,-121.135477
37.751782,-121.472349
37.714621,-121.431919
38.146035,-121.30596
37.95676,-121.257026
37.95676,-121.257026
37.942074,-121.269576
37.942074,-121.269576
38.033782,-121.353281
38.033782,-121.353281
37.95676,-121.257026
38.027994,-121.330372
37.912336,-121.299436
37.95676,-121.257026
37.92022,-121.258028
37.95676,-121.257026
38.000396,-121.337946
38.027994,-121.330372
38.027994,-121.330372
38.000396,-121.337946
38.027994,-121.330372
37.95676,-121.257026
37.985239,-121.30514
38.027994,-121.330372
37.912336,-121.299436
37.951281,-121.289092
37.912868,-121.313813
38.040958,-121.25779
38.027994,-121.330372
38.027994,-121.330372
38.118438,-121.266695
38.118438,-121.266695
37.996904,-121.279513
37.996904,-121.279513
38.1332,-121.271809
38.027994,-121.330372
38.040958,-121.25779
38.043988,-121.270214
38.027994,-121.330372
38.027994,-121.330372
38.040958,-121.25779
38.027994,-121.330372
38.027994,-121.330372
37.986755,-121.248604
37.982964,-121.346287
38.027994,-121.330372
38.055698,-121.258615
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
37.912336,-121.299436
38.027994,-121.330372
37.982964,-121.346287
37.994703,-121.296364
37.994703,-121.296364
37.994703,-121.296364
37.994703,-121.296364
38.043988,-121.270214
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
37.993923,-121.296448
37.994703,-121.296364
37.920684,-121.262589
37.994703,-121.296364
37.994703,-121.296364
38.000396,-121.337946
37.986755,-121.248604
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
38.027994,-121.330372
37.966879,-121.249646
38.022826,-121.315157
